FIPS,vaccgivenpercaptia,Hesitancy,dosewastedpercapita,vacc_complete,Census2019,vaccnum,UrbRur,demrep,demv,repv,mystate
21117,1.732900993,0.16,0.271590079,94.1,166998,104337,2,Republican,32271,48129,KY
21119,1.316088072,0.22,1.746791841,94.1,14806,7235,6,Republican,1412,4780,KY
21121,0.965195055,0.22,0.425654198,94.1,31145,11674,5,Republican,2114,11012,KY
21123,1.193499097,0,0,94.1,14398,6419,4,Republican,1504,5685,KY
21125,1.091230493,0,0,94.1,60813,25101,5,Republican,4475,23237,KY
21127,1.321407586,0,0,94.1,15317,7587,6,Republican,1238,5633,KY
21129,1.345670674,0,0,94.1,7403,3759,6,Republican,481,2273,KY
21131,1.405082515,0.22,0.485066316,94.1,9877,5262,6,Republican,446,4321,KY
21133,1.448707836,0.22,0.438082865,94.1,21553,11640,6,Republican,1799,7226,KY
21137,1.126970549,0,0,94.1,24549,10298,5,Republican,2254,8489,KY
21139,1.34957581,0.2,0.20426365,94.1,9194,4631,5,Republican,939,4010,KY
21141,1.411371854,0,0,94.1,27102,14166,6,Republican,3094,9067,KY
21143,1.667478685,0,0,94.1,8210,4886,6,Republican,1092,3100,KY
21145,1.568329817,0.18,0.142376716,94.1,65418,37481,5,Republican,11195,21820,KY
21147,1.03186118,0.21,1.058325112,94.1,17231,6901,6,Republican,725,5664,KY
21149,1.427500815,0.19,0.49657869,94.1,9207,4834,4,Republican,1074,3633,KY
21151,1.355501307,0.18,0.311710239,94.1,92987,46034,5,Republican,15581,27356,KY
21153,1.416577584,0,0,94.1,12161,6336,6,Republican,1214,4174,KY
21155,1.393036891,0.19,0.828101489,94.1,19273,9911,6,Republican,2722,6113,KY
21157,1.495498392,0,0,94.1,31100,17015,6,Republican,4071,13297,KY
21159,1.380080393,0.21,0.379187137,94.1,11195,6191,6,Republican,403,3496,KY
21161,1.432161687,0,0,94.1,17070,8903,5,Republican,2362,5477,KY
21163,1.103597928,0.2,0.093973121,94.1,28572,11536,4,Republican,3632,10185,KY
21165,1.261211281,0,0,94.1,6489,2954,5,Republican,750,2311,KY
21167,1.512834542,0,0,94.1,21933,12244,6,Republican,3033,8506,KY
21169,1.104756231,0,0,94.1,10071,4171,5,Republican,975,3959,KY
21171,1.266666667,0.12,0,94.1,10650,5013,6,Republican,657,4628,KY
21173,1.317363355,0,0,94.1,28157,13477,5,Republican,3630,8993,KY
21175,1.307235705,0,0,94.1,13309,6535,6,Republican,1175,4301,KY
21177,1.423780289,0.2,0.116125661,94.1,30622,16075,6,Republican,3545,10497,KY
21179,1.467479939,0.19,0.383232756,94.1,46233,24759,5,Republican,7188,15703,KY
21181,1.468840281,0,0,94.1,7269,3922,6,Republican,955,2408,KY
21183,1.103150788,0.19,0.25873135,94.1,23994,9793,6,Republican,2404,8582,KY
21185,1.604245573,0.17,0.239779039,94.1,66799,39311,2,Republican,14505,22654,KY
21187,1.06494817,0.17,0.346848913,94.1,10901,4212,6,Republican,1098,4292,KY
21189,1.247112118,0,0,94.1,4415,2143,6,Republican,216,1671,KY
21191,1.241672378,0,0,94.1,14590,6593,2,Republican,1322,5515,KY
21193,1.685534591,0,0,94.1,25758,16298,6,Republican,2356,8129,KY
21195,1.425772341,0.21,0.422558574,94.1,57876,31113,6,Republican,4866,20284,KY
21197,1.454082045,0,0,94.1,12359,6667,6,Republican,1367,4041,KY
21199,1.282983733,0.21,0.388017667,94.1,64979,30812,5,Republican,5666,25442,KY
21201,1.088235294,0,0,94.1,2108,830,6,Republican,253,884,KY
21203,1.13572926,0,0,94.1,16695,6909,5,Republican,1134,6577,KY
21205,1.481275552,0,0,94.1,24460,13097,6,Republican,3880,5994,KY
21207,1.265134185,0.21,0.096635608,94.1,17923,8408,6,Republican,1331,7519,KY
21209,1.562872781,0,0,94.1,57004,32631,3,Republican,10567,17767,KY
21211,1.323188642,0,0,94.1,49024,23621,2,Republican,8077,15055,KY
21213,1.408302821,0.21,0.819728624,94.1,18572,9663,6,Republican,2681,5888,KY
21215,0.967288512,0,0,94.1,19351,5993,2,Republican,2530,8737,KY
21217,1.318289418,0,0,94.1,25769,12657,5,Republican,2963,9376,KY
21219,1.154384252,0.2,0.041646332,94.1,12294,5370,6,Republican,1205,4062,KY
21221,1.313084431,0,0,94.1,14651,7070,3,Republican,1791,5487,KY
21223,1.207767678,0,0,94.1,8471,3825,2,Republican,1012,3227,KY
21225,1.182671581,0.19,0.624852236,94.1,14381,6251,6,Republican,1529,4965,KY
21227,1.111147062,0.17,0.03255177,94.1,132896,52903,4,Republican,22479,31791,KY
21229,1.418850765,0,0,94.1,12095,6326,6,Republican,1644,4482,KY
21231,1.165592879,0,0,94.1,20333,8827,6,Republican,1700,7430,KY
21233,1.264024108,0.19,0.12633287,94.1,12942,6107,6,Republican,1412,4506,KY
21235,1.181998676,0,0,94.1,36264,16515,5,Republican,2552,12567,KY
21237,1.48665642,0,0,94.1,7157,3924,6,Republican,839,2097,KY
21239,1.926311065,0,0,94.1,26734,18219,3,Republican,6530,8362,KY
22001,1.381996938,0.19,0.181416714,96.9,62045,33452,3,Republican,5443,22596,LA
22003,0.971943653,0.2,0.081008312,96.9,25627,9459,6,Republican,2108,7574,LA
22005,1.34224827,0.17,0.223515845,96.9,126604,65729,3,Republican,20399,40687,LA
22007,1.152665479,0.2,1.196473437,96.9,21891,9768,6,Republican,3833,7271,LA
22009,1.299148067,0.22,0.254732961,96.9,40144,19614,6,Republican,4979,12028,LA
22011,0.971677734,0.2,0.091180628,96.9,37497,13797,5,Republican,2542,13575,LA
22013,1.35155955,0.19,0.344233819,96.9,13241,6810,6,Republican,3067,3891,LA
22015,1.351844709,0.17,0.386109777,96.9,127039,65900,3,Republican,15662,38074,LA
22017,1.338787031,0.17,0.038254983,96.9,240204,119166,3,Democrate,55110,48021,LA
22019,1.138264614,0.19,0.18249474,96.9,203436,88391,4,Republican,25982,55066,LA
22021,1.048094374,0.2,3.744101633,96.9,9918,3941,6,Republican,745,3976,LA
22023,0.471246235,0,0,96.9,6973,1276,4,Republican,324,3671,LA
22025,1.097745945,0.22,3.912365705,96.9,9494,3963,6,Republican,1269,3541,LA
22027,1.106764518,0.19,0,96.9,15670,6527,6,Republican,2731,3770,LA
22029,1.175554286,0.22,0.072900981,96.9,19259,8756,5,Republican,3177,5550,LA
22031,1.133233805,0.19,0.072169828,96.9,27463,12005,3,Republican,5457,9112,LA
22033,1.549180905,0.15,0.234923044,96.9,440059,251892,3,Democrate,115577,88420,LA
22035,1.270660254,0.2,15.07360443,96.9,6861,3260,6,Democrate,1900,1080,LA
22037,1.152547687,0,0,96.9,19135,7997,3,Republican,4280,6064,LA
22039,1.024973798,0.19,0.27234616,96.9,33395,13202,6,Republican,4158,11053,LA
22041,0.992705471,0.2,0.091131651,96.9,20015,7575,6,Republican,2658,6970,LA
22043,1.133815713,0.22,0.085845728,96.9,22389,9840,4,Republican,1157,8117,LA
22045,1.272919948,0.19,0.434727195,96.9,69830,33620,3,Republican,11027,21251,LA
22047,1.540001846,0.19,0.199624742,96.9,32511,18987,3,Democrate,8514,7893,LA
22049,1.13960874,0.2,0.207444106,96.9,15744,6943,6,Republican,2143,5394,LA
22051,1.806144839,0.16,0.297147006,96.9,432493,289163,2,Republican,84477,105949,LA
22053,0.985526651,0,0,96.9,31368,11798,6,Republican,3208,11423,LA
22055,1.351233684,0.16,0.23180572,96.9,244390,125335,3,Republican,39685,72519,LA
22057,1.203782244,0.2,0.240733911,96.9,97614,44910,4,Republican,8672,36024,LA
22059,1.144708568,0.22,0.0909213,96.9,14892,6977,6,Republican,638,6378,LA
22061,1.17299217,0.19,0.044713534,96.9,46742,20740,5,Republican,7559,11311,LA
22063,1.050813629,0.2,0.186143804,96.9,140789,57362,3,Republican,9249,54877,LA
22065,1.26390284,0.2,2.401515843,96.9,10951,5185,6,Democrate,2654,1930,LA
22067,1.277076465,0.2,1.067580606,96.9,24874,11695,5,Republican,4946,6510,LA
22069,1.185387075,0.19,0.099114209,96.9,38158,16997,5,Republican,6896,9358,LA
22071,1.989134781,0.15,0.13783116,96.9,390144,280169,1,Democrate,147854,26664,LA
22073,1.217120414,0.18,0.211646736,96.9,153279,71110,4,Republican,25913,42255,LA
22075,1.807733759,0.18,1.402896926,96.9,23197,16424,2,Republican,3414,7412,LA
22077,1.519236079,0.19,0.052922227,96.9,21730,12277,3,Republican,4683,7503,LA
22079,1.356210663,0.2,0.111255091,96.9,129648,66364,4,Republican,19475,38347,LA
22081,0.978441128,0,0,96.9,8442,3194,6,Republican,1644,2413,LA
22083,1.143474804,0,0,96.9,20122,8818,6,Republican,3225,6607,LA
22085,1.036091107,0.19,0.098224753,96.9,23884,9427,6,Republican,1731,8776,LA
22087,1.302112438,0.18,0.152548472,96.9,47244,23735,2,Republican,6151,11179,LA
22089,1.526478343,0.17,0.418568738,96.9,53100,30727,2,Republican,9800,18233,LA
22091,0.868140545,0.2,2.199467035,96.9,10132,3249,3,Democrate,3346,2714,LA
22093,1.438234736,0.17,0.121871445,96.9,21096,11123,2,Democrate,6510,5954,LA
22095,1.633891262,0.17,0.060438406,96.9,42837,26286,2,Democrate,13582,7538,LA
22099,1.073552806,0,0,96.9,53431,21943,3,Republican,8439,18203,LA
22101,1.207384291,0.19,0.087946827,96.9,49348,22712,5,Republican,8055,14811,LA
22103,1.548274127,0.16,0.23101617,96.9,260419,151070,2,Republican,37746,99666,LA
22105,1.248860921,0.19,0.107563187,96.9,134758,64268,4,Republican,18887,37806,LA
22107,1.671435164,0,0,96.9,4334,2772,6,Democrate,1329,1197,LA
22109,1.21472737,0.19,0.229438444,96.9,110461,51336,4,Republican,11198,34339,LA
22111,1.220101321,0.2,1.146779446,96.9,22108,10276,4,Republican,2654,8407,LA
22113,1.022483238,0.19,0.214111677,96.9,59511,23278,3,Republican,5009,21930,LA
22115,1.505787598,0.2,0.148052879,96.9,47429,28378,5,Republican,2898,14107,LA
22117,1.144520933,0.19,0.152119323,96.9,46194,19827,5,Republican,5970,13307,LA
22119,1.175039124,0,0,96.9,38340,16866,3,Republican,6172,11830,LA
22121,1.430908747,0,0,96.9,26465,14486,3,Republican,6200,7684,LA
22123,1.065096953,0.2,0.207848569,96.9,10830,4497,6,Republican,710,4317,LA
22125,2.471993834,0.19,0.145105344,96.9,15568,14064,3,Republican,2298,3863,LA
22127,1.2195771,0.22,0.139024741,96.9,13904,6777,6,Republican,1543,4619,LA
23001,2.059430904,0.09,0.299398764,96.2,108277,78470,4,Republican,27617,29268,ME
23003,2.039967191,0.1,0.392453956,96.2,67055,47575,6,Republican,13956,21080,ME
23005,2.753636404,0.08,0.342040589,96.2,295003,269184,3,Democrate,128759,59584,ME
23007,1.987615484,0.1,0.349680453,96.2,30199,20056,6,Republican,8069,8754,ME
23009,2.416553003,0.09,0.259152163,96.2,54987,43904,6,Democrate,19369,14982,ME
23011,2.176260405,0.1,0.293085968,96.2,122302,90995,5,Democrate,34902,34721,ME
23013,2.658930906,0.09,0.274011868,96.2,39772,34573,6,Democrate,15110,9982,ME
23015,2.562539701,0.09,0.088612346,96.2,34634,29057,6,Democrate,12684,10256,ME
23017,2.062216473,0.1,0.173557568,96.2,57975,40970,6,Republican,14755,17698,ME
23019,2.127855772,0.1,0.255501222,96.2,152148,112009,4,Republican,37713,44825,ME
23021,1.856300268,0.1,0.65189157,96.2,16785,10702,6,Republican,3517,6143,ME
23023,2.486278447,0.08,0.193300982,96.2,35856,29695,3,Democrate,13528,9755,ME
23025,1.842048966,0.1,0.292330243,96.2,50484,32256,6,Republican,10199,16644,ME
23027,2.210927861,0.09,0.113131059,96.2,39715,29315,6,Democrate,12345,11196,ME
23029,2.151980624,0.1,0.286975366,96.2,31379,23533,6,Republican,6761,10194,ME
23031,2.429804326,0.08,0.195207112,96.2,207641,171218,3,Democrate,71189,54817,ME
24001,1.591953533,0.1,0.198974665,98.2,70416,40133,4,Republican,9158,20886,MD
24003,2.257184488,0.07,0.195116309,98.2,579234,460968,2,Democrate,172823,127821,MD
24005,2.147507161,0.07,0.29908747,98.2,827370,620250,2,Democrate,258409,146202,MD
24009,2.066057822,0.08,0.124809511,98.2,92525,67482,2,Republican,22587,25346,MD
24011,1.607495659,0.08,0.164431539,98.2,33406,19536,6,Republican,5095,10283,MD
24013,2.114855118,0.07,0.170326572,98.2,168447,124638,2,Republican,36456,60218,MD
24015,1.671323708,0.08,0.285547616,98.2,102855,62384,2,Republican,16809,29439,MD
24017,2.042227898,0.07,0.195183055,98.2,163257,119460,2,Democrate,62171,25579,MD
24019,1.747157756,0.08,0.384853895,98.2,31929,19553,5,Republican,6857,8764,MD
24021,2.321124883,0.07,0.26956582,98.2,259547,210751,2,Democrate,77675,63682,MD
24023,1.492348521,0.1,0.351864617,98.2,29014,15215,6,Republican,3281,12002,MD
24025,2.038811311,0.07,0.307374306,98.2,255441,183872,2,Republican,63095,80930,MD
24027,2.624044337,0.05,0.172467684,98.2,325690,290353,2,Democrate,129433,48390,MD
24029,1.998094944,0.08,0.34630831,98.2,19422,13120,6,Democrate,5329,5195,MD
24031,2.70394827,0.05,0.155650393,98.2,1050688,962197,2,Democrate,419569,101222,MD
24033,2.188292001,0.07,0.094409382,98.2,909327,708450,2,Democrate,379208,37090,MD
24035,1.981778845,0.08,0.240765368,98.2,50381,34844,2,Republican,10709,18741,MD
24037,1.884503568,0.08,0.097797551,98.2,113510,77248,4,Republican,23138,30826,MD
24039,1.444683011,0.09,0.734540912,98.2,25616,13207,3,Republican,4241,5739,MD
24041,2.257792959,0.08,0.440682069,98.2,37181,28199,5,Democrate,11062,10946,MD
24043,1.722480784,0.09,0.11759098,98.2,151049,92736,3,Republican,26044,40224,MD
24045,1.603239101,0.09,0.457855978,98.2,103609,59586,3,Republican,22054,22944,MD
24047,2.114871069,0.09,0.619538603,98.2,52276,38715,3,Republican,12560,18571,MD
24510,1.877307116,0.08,0.081445349,98.2,593490,396458,1,Democrate,207260,25374,MD
25003,1.963879818,0.05,0.331820656,90,124944,77689,4,Democrate,51705,18064,MA
25005,1.954693507,0.06,0.519934821,90,565217,389697,2,Democrate,153377,119872,MA
25009,2.256023188,0.05,0.321678153,90,789034,609934,2,Democrate,267198,144837,MA
25011,2.216357937,0.05,0.49938729,90,70180,50600,5,Democrate,30030,11201,MA
25013,1.966097879,0.05,0.379469608,90,466372,320428,3,Democrate,125948,87318,MA
25015,2.173064727,0.05,0.250450787,90,160830,113298,3,Democrate,63362,22281,MA
25017,2.483122469,0.04,0.332181754,90,1611699,1344700,2,Democrate,617196,226956,MA
25021,2.457678894,0.04,0.506632238,90,706775,585478,2,Democrate,273312,125294,MA
25023,2.142219331,0.05,0.21743585,90,521202,385368,2,Democrate,173630,121227,MA
25025,2.212061843,0.04,0.295194593,90,803907,613983,1,Democrate,270522,58613,MA
25027,2.144850486,0.05,0.283216674,90,830622,607801,3,Democrate,248773,171683,MA
26001,1.632484383,0.1,0.773185968,94.4,10405,6159,6,Republican,2142,4848,MI
26003,1.806982872,0.1,0,94.4,9108,5805,6,Republican,2053,3014,MI
26005,1.461344331,0.11,0.735418907,94.4,118081,63013,5,Republican,24449,41392,MI
26007,1.566062313,0.1,0.701989086,94.4,28405,16092,5,Republican,6000,10686,MI
26009,1.650703138,0.1,0.943191562,94.4,23324,13798,6,Republican,5960,9748,MI
26011,1.430827118,0.1,1.566552442,94.4,14883,7729,6,Republican,2774,5928,MI
26013,1.673407236,0.09,0.049457912,94.4,8209,5132,6,Republican,1478,2512,MI
26015,1.396945573,0.1,0.399187652,94.4,61550,31023,2,Republican,11797,23471,MI
26017,1.590113066,0.09,0.779502744,94.4,103126,59988,4,Republican,26151,33125,MI
26019,1.787177755,0.09,2.045536418,94.4,17766,11355,5,Republican,5480,6601,MI
26021,1.566156674,0.09,0.447291739,94.4,153401,88511,4,Republican,37438,43519,MI
26023,1.252981593,0.11,0.331755406,94.4,43517,20102,5,Republican,6159,14064,MI
26025,1.434968955,0.1,0.431033326,94.4,134159,71610,4,Republican,28877,36221,MI
26027,1.191013189,0.1,0.355475312,94.4,51787,23252,3,Republican,9130,16699,MI
26029,1.830356118,0.1,0.632023869,94.4,26143,17130,6,Republican,6939,9841,MI
26031,1.59000633,0.1,0.383051116,94.4,25276,14475,6,Republican,5437,10186,MI
26033,1.914562639,0.11,0.540335752,94.4,37349,26634,5,Republican,6648,10681,MI
26035,1.281033926,0.11,1.051728595,94.4,30950,14547,6,Republican,5199,10861,MI
26037,1.645631007,0.08,0.99923362,94.4,79595,47017,3,Republican,21968,25098,MI
26039,1.446574952,0.1,1.228384062,94.4,14029,7318,6,Republican,2672,5087,MI
26041,1.725743349,0.11,0.228677621,94.4,35784,22620,5,Republican,7606,13207,MI
26043,1.871032925,0.09,0.146123064,94.4,25239,17331,5,Republican,4744,9617,MI
26045,1.608862045,0.08,0.366906083,94.4,110268,63972,3,Republican,31299,31798,MI
26047,2.057967978,0.1,0.086069131,94.4,33415,24640,6,Republican,9662,12135,MI
26049,1.37801894,0.11,0.671163812,94.4,405813,208154,3,Democrate,119390,98714,MI
26051,1.333215451,0,0,94.4,25449,12350,6,Republican,4524,9893,MI
26053,1.849230769,0.09,0.737674419,94.4,13975,9209,6,Republican,3570,4600,MI
26055,1.81607726,0.09,0.141973187,94.4,93088,63063,5,Republican,28683,30502,MI
26057,1.264965243,0.11,0.563287564,94.4,40711,19034,5,Republican,6693,12102,MI
26059,1.056221905,0.11,0.196930161,94.4,45605,18009,5,Republican,5883,17037,MI
26061,1.486184284,0.09,0.458104473,94.4,35684,19218,5,Republican,7750,10378,MI
26063,1.537522998,0.11,0.226655047,94.4,30981,17066,6,Republican,5490,12731,MI
26065,1.613834873,0.09,0.244126318,94.4,292406,170210,3,Democrate,94212,47639,MI
26067,0.915023317,0.11,0.670618421,94.4,64697,31016,5,Republican,10901,20657,MI
26069,1.525530306,0.1,0,94.4,25127,14295,6,Republican,5373,9759,MI
26071,1.595698536,0.09,0,94.4,11066,6301,6,Republican,2493,4216,MI
26073,1.245391573,0.11,0.380281085,94.4,69872,31815,5,Republican,14072,14815,MI
26075,1.452173364,0.11,0.384398461,94.4,158510,84589,4,Republican,31995,47372,MI
26077,1.765677228,0.1,0.42782175,94.4,265066,167157,3,Democrate,83686,56823,MI
26079,1.265550504,0.1,0.645526112,94.4,18038,8517,5,Republican,3002,7436,MI
26081,0.945429579,0.09,0.48264493,94.4,656955,413287,1,Democrate,187915,165741,MI
26083,1.747164461,0,0,94.4,2116,1268,5,Republican,672,862,MI
26085,1.719311567,0.1,3.638909981,94.4,11853,7740,6,Republican,2288,3946,MI
26087,1.286152933,0.1,0.572671134,94.4,87607,42018,2,Republican,16367,35482,MI
26089,2.286981297,0.09,0.038003768,94.4,21761,18124,5,Democrate,8795,7916,MI
26091,1.467034362,0.11,0.449959879,94.4,98451,53210,5,Republican,20918,31541,MI
26093,1.655678533,0.08,0.446954348,94.4,191995,117224,2,Republican,48220,76982,MI
26095,1.258950072,0,0,94.4,6229,2836,6,Republican,842,2109,MI
26097,2.061857579,0,0,94.4,10799,8200,6,Republican,2632,4304,MI
26099,1.519030358,0.09,0.490204492,94.4,873972,502921,2,Republican,223952,263863,MI
26101,1.720335532,0.09,0.564866846,94.4,24558,15020,6,Republican,6107,8321,MI
26103,1.879398492,0.09,0.514385523,94.4,66699,43912,5,Democrate,20465,16286,MI
26105,0.549807755,0.1,0.638210266,94.4,29144,18047,5,Republican,6802,10207,MI
26107,1.671527702,0.11,0.388995006,94.4,43453,18712,5,Republican,7375,13267,MI
26109,1.621992976,0.11,0.141132572,94.4,22780,13527,5,Republican,4316,8117,MI
26111,1.680287652,0.09,0.293833277,94.4,83156,50042,4,Republican,20493,27675,MI
26113,0.903743448,0.1,0.107884641,94.4,15118,7467,5,Republican,1967,6648,MI
26115,1.571322259,0.1,0.465209302,94.4,150500,88462,4,Republican,32975,52710,MI
26117,1.389037928,0.11,0.027344728,94.4,63888,27663,2,Republican,9703,21815,MI
26119,1.525300172,0.1,0,94.4,9328,5156,6,Republican,1628,4171,MI
26121,1.154543856,0.11,0.667855456,94.4,173566,97443,4,Democrate,45643,45133,MI
26123,1.125181668,0.1,0.05955492,94.4,48980,22275,6,Republican,7873,18857,MI
26125,1.836903141,0.07,0.632500891,94.4,1257584,847811,2,Democrate,434148,325971,MI
26127,1.16136846,0.1,30.08376469,94.4,26467,14837,6,Republican,4944,8892,MI
26129,1.264132971,0.1,0.823736724,94.4,20997,9709,6,Republican,3475,8253,MI
26131,2.058216783,0.09,0,94.4,5720,4062,6,Republican,1391,2358,MI
26133,1.166240409,0,0,94.4,23460,10027,6,Republican,3214,8928,MI
26135,1.15811188,0.1,0.741414877,94.4,8241,3488,6,Republican,1342,3466,MI
26137,1.544713799,0.1,0.551037782,94.4,24668,13879,6,Republican,4743,9779,MI
26139,1.614158928,0.08,0.192420245,94.4,291830,171961,2,Republican,64705,100913,MI
26141,1.728478399,0.1,0.469901525,94.4,12592,7675,6,Republican,2911,5342,MI
26143,1.605021025,0.1,0.672717432,94.4,24019,13739,6,Republican,5166,9670,MI
26145,1.444953527,0.09,0.734846934,94.4,190539,102625,4,Democrate,51088,50785,MI
26147,1.298451561,0.09,0.495864964,94.4,159128,79638,2,Republican,31363,59185,MI
26149,1.184289089,0.11,0.301702644,94.4,60964,27870,5,Republican,9262,18127,MI
26151,1.163930046,0.11,0.222662133,94.4,41170,17763,6,Republican,5966,16194,MI
26153,1.605016061,0,0,94.4,8094,4600,6,Republican,1589,3090,MI
26155,1.41440357,0.1,0.037917266,94.4,68122,35488,5,Republican,15347,23149,MI
26157,1.255412001,0.11,0.255679969,94.4,52245,24332,6,Republican,8712,20297,MI
26159,1.21489097,0.1,0.208676348,94.4,75677,44299,3,Republican,16803,21591,MI
26161,2.042282257,0.07,0.296264156,94.4,367601,268043,3,Democrate,157136,56241,MI
26163,1.4771317,0.1,0.423510998,94.4,1749343,966364,1,Democrate,597170,264553,MI
26165,1.447682198,0,0,94.4,33631,17568,5,Republican,5838,12102,MI
27001,1.819148936,0.08,0.423958202,94.7,15886,9546,6,Republican,3607,6258,MN
27003,1.776390294,0.07,0.330123473,94.7,356921,218338,2,Republican,100893,104902,MN
27005,1.631118729,0.09,0.924469105,94.7,34423,19319,6,Republican,6589,12438,MN
27007,2.050839196,0.09,0.461600407,94.7,47188,33533,5,Republican,11426,12188,MN
27009,1.328694759,0.09,1.172295727,94.7,40889,18479,4,Republican,7280,14382,MN
27011,1.876377479,0.07,1.1975556,94.7,4991,3247,6,Republican,1053,1863,MN
27013,1.763380781,0.07,0.761858306,94.7,67653,42167,4,Democrate,18330,16731,MN
27015,1.928222969,0.08,0.062899872,94.7,25008,16783,5,Republican,4753,9552,MN
